,C0001,C0003,C0004,C0005,C0006,C0008,C0009,C0010,C0012,C0013,C0014,C0015,C0016,C0017,C0018,C0019,C0020,C0021,C0022,C0023,C0024,C0025,C0026,C0027,C0028,C0029,C0030,C0031,C0032,C0033,C0035,C0036,C0038,C0039,C0040,C0041,C0042,C0044,C0045,C0046,C0047,C0048,C0049,C0052,C0053,C0054,C0057,C0061,C0062,C0065,C0068,C0069,C0070,C0071,C0073,C0076,C0078,C0079,C0080,C0081,C0082,C0083,C0084,C0085,C0086,C0087,C0089,C0090,C0093,C0094,C0096,C0098,C0099,C0100,C0101,C0102,C0103,C0105,C0106,C0110,C0111,C0113,C0114,C0115,C0117,C0119,C0120,C0121,C0124,C0126,C0127,C0129,C0131,C0134,C0136,C0138,C0139
C0030,0.13391434476580477,3.84919723539693,0.11794937257136238,5.30394331998413,6.096028137364594,0.787362059264728,4.731932562585393,9.399302615061146,5.324053593547121,1.692342863760386,4.127766388152474,1.2425057632082446,1.0151089341786836,1.600554226305189,0.9899891214903853,5.3643584905833785,5.304671021745531,12.170260303484973,5.30394331998413,2.322888795708683,1.0889316572118684,4.263233128487744,1.107776835833292,5.331992408035532,1.1161227826396318,3.4098322675544925,0.0,12.1343575156694,12.664678786150372,2.778188902489244,6.025259405812891,6.610329826578684,1.336574038892246,2.3933297894903918,3.1018481290491864,5.171832235079867,5.087343980892518,5.4679624273316865,15.518923602882593,2.4540974668052202,1.0959407243174852,0.4877666386444479,4.319881696060159,2.8507748632269228,0.8903087785937055,2.4665553878511406,0.9831663573358662,8.865876419209949,2.90413634630004,3.823746227167979,4.1439206646290225,14.067446104944407,0.9257879541262705,3.876578151061973,0.49517339306709546,3.3682870785673735,12.063468047004635,3.0288174401318395,1.6360829830733226,4.744483134899004,12.262198402534256,0.9827286862977817,5.653214153642166,5.401514269040493,5.312395198456793,9.857494110812937,10.294937809810426,12.664678786150372,2.001890421167691,0.9617487638128658,5.630830005284558,2.0877694304110004,1.1595532586869441,6.404486567601255,6.748946492717155,3.409023498648362,4.416754827316552,0.591273821883801,4.607166459430963,1.6066742001812209,5.343564570186514,0.932679470750061,16.04487782180476,0.5929186766611815,2.252155946979626,1.1027160394188735,4.235412822075423,8.385403790188986,5.263754841657089,0.8082031354347128,1.6435829320362296,16.15159618323978,2.0739995154485396,2.845816234373754,2.3525432944506974,3.3019666938280166,5.143533946925619
C0031,12.25769473364072,15.089755526641776,12.03489425262694,8.487788232159856,11.52297942012962,12.355099103310092,15.850745573196408,3.1167719441123576,7.449264206472935,12.778395829688504,13.143493868047065,12.879756520653416,12.489123548540865,12.548789457009105,12.47241504823218,16.240232057638398,8.876820364283597,1.535663000124069,8.487788232159856,14.170998158768132,12.488708778991468,13.131607369001507,12.464749121875816,7.438202922350622,12.55628613146505,14.965448466894985,12.1343575156694,0.0,0.8562191552459933,14.602302955650277,17.053385147891635,12.300739224394572,12.51266020401391,14.166775612058151,12.550594854971028,11.519173587800147,9.401570163956897,7.404787827954217,3.471452793387304,14.138954559307116,12.564999861902152,12.28414272387122,13.381686149028978,11.525534030021948,12.448910497100785,14.30893056824947,12.421238505250422,20.41296483687744,14.569753318812445,12.98906637961552,10.892933277522285,2.2628339914020588,12.417981718011788,13.253212528528337,12.201841715467829,10.244892609671242,1.4802256019672628,14.820239197581548,12.062124946160152,8.579197414470144,1.8924891946898403,12.461844799642737,9.137108820677096,7.728224730853259,8.888047392735652,20.851423098030036,20.818133454581563,0.8562191552459933,11.16056536016392,12.470779199930712,9.090239270673,13.400706533409737,12.649768110956558,17.295076007673956,8.394173030472505,12.856283847549541,16.439070066645364,12.332781182124137,10.787283278233312,13.368298550774606,11.604367279420913,12.457882642101149,3.9195980061865354,12.66519275835698,14.083809858982253,12.495193548084988,15.544208686609084,19.511836162074918,9.06688219326604,12.38666324870678,13.009042831783447,8.28735297501992,11.454994826635781,11.626913966973547,14.120029770038192,12.218282515629813,8.025580333127527
C0032,12.785017151986105,15.728332936965831,12.561906336769006,8.746094619558848,11.658038134173093,12.84348742282176,16.225549569328326,3.3969175307063524,7.8027058274813275,13.22096918040514,13.439233819896655,13.35498817864084,12.966525306122232,13.156793544845646,12.950975520060164,16.587769045540462,9.113783709402254,1.023354344065851,8.746094619558848,14.640503640365797,13.071732563499737,13.418151366434417,12.936088750662272,7.791857259517639,13.029069846152437,15.393847694552205,12.664678786150372,0.8562191552459933,0.0,15.063747482856554,17.40319337503127,12.409424817321433,13.108045004765595,14.62835783676408,12.901077567105633,11.721595242963186,9.637822440658535,7.740312813114181,2.8543851860636096,14.592237972579921,13.039237962664298,12.788849759652322,13.670844099295246,11.88858910950016,13.022177212668709,14.776039960175487,12.899208555754813,20.79102163865292,15.01466266309675,13.301151616844184,11.171899621086625,1.4820364530859502,12.899302015334971,13.568153790434577,12.70511933005544,10.599883861181613,1.0337483605569129,15.275332155798868,12.499096100023149,8.894695220060598,2.6329383991625406,12.940621831059207,9.329581871759261,8.035999866495601,9.123701199877313,21.160449942444284,21.079630717220695,0.0,11.588248467452585,12.951008341417111,9.286442201126976,14.010712044663855,13.122318359900806,17.62903093876408,8.50254636740016,13.192414006445876,16.916854653119575,12.832309698574011,11.032813798415976,13.841942777571603,11.79493022687917,13.033238543789592,3.4170772941101695,13.180607060061073,14.552663129495762,13.078810742128963,15.940818876745334,19.845960328208324,9.299400636604497,12.874379879722262,13.461983887484486,8.866134182748626,11.870389286421945,11.98955545361834,14.581680897656442,12.552232011441868,8.339095466227134
C0033,2.6453720805873333,4.147733407889962,2.8344532404744407,6.888608071752838,6.254795849444084,2.2935147858041,2.1574619571691303,11.708454848094929,7.371259043916984,1.8690327818327823,3.403209151498129,1.7370604373095606,2.1280539220449297,3.6262577117216535,2.1473043249931676,2.8383307237890594,6.720289117674495,14.47466504520228,6.888608071752838,0.4577690986651346,3.214072317628028,3.551428914785372,2.141702566354005,7.381165861313114,2.052611409367374,0.7613445889309733,2.778188902489244,14.602302955650277,15.063747482856554,0.0,3.368952491720581,6.430226320610254,3.4128978845653855,0.43560009079140627,2.922113225805895,5.3836192687529225,6.326146942368437,7.475771608771569,17.902969250138014,0.4956874469161507,2.0464116937233805,2.4441973946787487,3.434085988088295,3.5731872587123474,3.081403486363193,0.3127869779884558,2.1964370424649013,6.092191648081153,0.339587180397978,3.212850959166318,4.860798257138864,16.41185180046525,2.208237927429815,3.061281800837365,2.5123870800728203,4.750565071807163,14.374460089872093,0.25171220227276714,2.593237537388224,6.477250576788365,14.884398654001712,2.158267989070736,6.876889627466042,7.287213036337999,6.7210970965299826,7.108599983683451,7.6233665518763285,15.063747482856554,3.5115005933246386,2.153266065401046,6.878520774596499,3.377566533087947,1.959350958203572,3.7750673656539826,8.05749980690174,2.927006513762084,1.8799992101001144,2.3679213077968693,5.27794558392036,1.2518279278633444,5.499356518406474,3.1084770612822354,18.475090597716335,2.1864007354459853,0.5363979322849876,3.220260721704558,1.6174639976599208,5.633815684589492,6.607161939144276,2.260283777752198,1.6064958472009716,18.92977037061988,3.276756655530981,3.492154602704994,0.4823353530513862,3.346516184125069,6.989254205915479
C0035,5.899406270318243,7.0453305308543985,6.056515362235122,8.72787580999547,6.7443956570378685,5.379400862590113,1.305386279155886,14.00657270322681,9.608027816500515,4.608743605686528,4.0711762429813465,4.820529416298041,5.16057632942124,6.994415004212474,5.18563820962509,0.81597177566719,8.420452006225378,16.69081868276504,8.72787580999547,3.777884576188901,6.579518540665551,4.133892573664768,5.123421189507328,9.619013895389733,5.06045186049597,2.64150819689219,6.025259405812891,17.053385147891635,17.40319337503127,3.368952491720581,0.0,6.4792481813065015,6.781620868882361,3.670998393680121,4.504039450153909,6.172562980618764,7.921488458476592,9.663678573579368,20.173518398585983,3.5831448326429203,5.067208029800799,5.609979633281679,3.882372850776002,5.5285860749049265,6.439950609472204,3.6490194954865083,5.222124203547584,3.4435761765571122,3.1541236261507613,4.147363867040172,6.318621460032292,18.64651050220659,5.257404686629819,3.8775036078383054,5.657952324534989,6.809370134507379,16.602093897928963,3.1296793467766557,5.222776400141158,8.512469988495212,17.585948611672755,5.1964493987374265,8.364230125178366,9.372056026859418,8.414445991351233,3.9039003761088042,4.272084874483126,17.40319337503127,6.027957774158776,5.203398412510041,8.389504955235122,6.687722604419621,4.980718105561432,0.4211426820856357,9.468920657630605,4.213483311790768,2.9488647967631065,5.514978939938386,6.567109214715009,4.418711363976482,6.192060346589161,6.468872130755966,20.80978794496825,5.456943188222151,3.8294879424578245,6.5861060382696905,1.7914375248354053,2.478619564049024,8.255256687020381,5.347103296092781,4.494118112685223,22.067489636847768,5.69841564405131,5.427168219291209,3.705713136740368,4.853759380831396,9.067397190192535
C0036,6.591297733318419,10.120855844147993,6.525040741628746,4.17193047853579,0.8508674903343862,5.932550955642165,5.867118615260544,9.2106293389393,5.542661522042935,5.272634928088741,3.0304813884520367,5.867855461755459,5.780295502081048,8.209213961500954,5.79547745739204,5.788104910665283,3.729192688993705,11.520552695129908,4.17193047853579,6.334397977731987,7.698525139793536,2.885584594732906,5.668863892333045,5.552314925261412,5.720372713815259,6.0920029363786306,6.610329826578684,12.300739224394572,12.409424817321433,6.430226320610254,6.4792481813065015,0.0,7.946777100264975,6.194617724849008,3.6972814174679036,1.5231569441130006,3.282236909894266,5.473844303175929,14.924852272225491,6.037205748150952,5.748090546626296,6.197762726652309,3.0374605343238517,3.776401436300122,7.49829060463055,6.3656547644698875,5.7707254004500514,9.773852623222686,6.130146941597302,3.223003603295075,2.7270459083313834,13.40234478559768,5.827661392468702,3.3714586950955328,6.15053474146841,3.9062418708784703,11.457223149210371,6.44869421665739,4.994861170753011,4.452766348777219,13.369090732885326,5.796176380680009,3.2996549689543233,5.06389892686765,3.7128358155412298,9.487225162218023,9.085948808740264,12.409424817321433,4.7626931903139145,5.823863823040455,3.3569070736969246,8.609259641994813,5.744967197220661,6.490407218616258,3.9101035591895794,3.5554075258028672,7.899429038216739,6.120510217801054,2.385115710023739,6.02831655365244,1.339266934780799,7.541075271932416,15.64653738546937,6.505038141104939,6.278053847342728,7.712247399681058,5.9705783719849865,8.471233522855867,3.5423839826822308,5.9296824784733015,5.528519899147077,19.036098127368692,4.577736596146907,3.7699192733175275,6.171550384579348,3.371253992494924,4.858639311153347
C0038,1.3653307534245485,2.793218387818826,1.423510159984229,6.386398341488371,7.4244587081523665,2.0653668867393873,5.544729746020568,9.966263032761095,6.189661791219824,2.912109798087727,5.41310678411322,2.356523386220874,2.2641777269185153,0.26912703213998124,2.242680203016917,6.214696101516265,6.443360763693685,12.703966026472017,6.386398341488371,3.0141219302420383,0.256310449361027,5.553431868008953,2.370799622667733,6.196088572644538,2.3511396958893105,4.149822627781065,1.336574038892246,12.51266020401391,13.108045004765595,3.4128978845653855,6.781620868882361,7.946777100264975,0.0,3.1367534029050566,4.4108486020939175,6.503016450158879,6.281434689612585,6.350609123955439,15.953578324318082,3.253072572366181,2.3259603980924943,1.7750858393466886,5.590481577694293,4.183051300923685,0.4575172034599754,3.1365042293463596,2.2515235547599253,9.28176461556539,3.642921244551413,5.113371983031527,5.451967067220349,14.548950474573555,2.1917170817866714,5.142808216787108,1.8095782879460052,4.594966224555375,12.592737244857846,3.654980796991597,2.9671072747011467,5.791737475924552,12.439997083061378,2.2383728109272045,6.83560900175431,6.351988892045186,6.452941650047843,10.46925314629729,11.031999042031243,13.108045004765595,3.290311292582732,2.2127801344187477,6.8075933498411905,0.9505371427266921,2.3650361729840923,7.18592443954599,7.882516992036611,4.6989560660275895,4.651323078271034,1.8655507783967646,5.911383643792949,2.5365695676131255,6.675976299550951,0.4146097924987872,16.43126564205097,1.5847981990884294,2.9725746620440674,0.2436083719279537,5.013033179693622,8.997557828878607,6.4248736294929,2.0770006115002793,2.7810567114298514,15.822351379693583,3.3972404070635625,4.180663003546223,3.1084280364158614,4.631260134852749,6.123830325295925
C0039,2.262359185907897,4.168577393014575,2.4416315494629934,6.479105021951196,5.972582403555316,1.8689173966880188,2.410562924871078,11.273980333895144,6.94118769477602,1.4433786150786827,3.1895832582427963,1.307091935188068,1.6968847607794317,3.365637292976133,1.7167233050355903,3.078004162588176,6.320839596549941,14.040775583894431,6.479105021951196,0.15898409750474335,2.9221650544478845,3.3409451026604216,1.7076600219146332,6.951044411453467,1.6193653610120318,1.0304068278059526,2.3933297894903918,14.166775612058151,14.62835783676408,0.43560009079140627,3.670998393680121,6.194617724849008,3.1367534029050566,0.0,2.6042367903981605,5.083896079894555,5.937005588597908,7.04721305682718,17.467894691311347,0.1679497391017558,1.6138875780860584,2.0341657479578386,3.250276498690896,3.1864800469352668,2.774162412009806,0.1826786765877511,1.7652172569412021,6.4986256103429225,0.5176984324152375,2.972506651070491,4.4999432148531175,15.977341030432461,1.7790286900101862,2.849556723659314,2.0988373614639553,4.3394089359256,13.940406094511415,0.6636858356452953,2.1648146159636865,6.058072533523324,14.453508196786206,1.7277521794252786,6.492322904194869,6.8632047742319395,6.322122911768122,7.467240095542415,7.940834797926988,14.62835783676408,3.0819497347671314,1.7237353854758117,6.4921011627053735,3.209512465947784,1.526308811710229,4.06603758101592,7.671969331137049,2.6527692648176844,2.3078028082636637,1.9534670432760814,4.92726650380016,0.8269018864061155,5.208060620736545,2.8046213870124146,18.03956910213848,1.807455638238393,0.16548515658877766,2.9296277770379633,1.8850910828252587,5.994033006956336,6.212123913741936,1.8355306699630318,1.1740713457581418,18.53780548573114,2.854457792067943,3.109332345487319,0.04674627244005812,3.0189778631929487,6.566311836868169
C0040,3.0508243130302075,6.425069338082274,3.0412295134094367,4.285177922710718,3.3849980565515922,2.3456544071117884,3.3436737878185707,9.504181852281267,5.103996191690138,1.5853003469427915,1.0613115132973285,2.1860974865452745,2.1572095707300893,4.679725268348892,2.1765536941467665,3.6899162298251698,4.02717386775689,12.201142457687933,4.285177922710718,2.725490122568216,4.155106627550067,1.181187187097008,2.0473091580125335,5.114984822886735,2.0813544700738853,2.836132363199599,3.1018481290491864,12.550594854971028,12.901077567105633,2.922113225805895,4.504039450153909,3.6972814174679036,4.4108486020939175,2.6042367903981605,0.0,2.482780563997438,3.568932704055784,5.160800266149671,15.680567467007819,2.464656554105106,2.108359583873614,2.6372249603027274,1.2913379114350854,1.0381814634025799,3.953359623675965,2.7851510994976048,2.162579995222268,7.8994531912165336,2.68234025107997,0.7560311411405387,2.000889511892176,14.156983195262695,2.2221836682366396,0.9032043484715884,2.610095652778661,2.3057312772570935,12.110545759579292,3.0117353048085285,1.4905963683965002,4.018979438826331,13.129153803704257,2.179613919774567,4.082575900198329,4.877603207777326,4.024123242233996,8.326817692379143,8.42384673216929,12.901077567105633,1.819828236837957,2.2062884176530577,4.0941716363451865,4.971527300199683,2.089841428346054,4.7482463483369495,5.253665829050021,0.3803653237557502,4.665445403882944,2.5453093584630113,2.382332040023729,2.3333090769365876,2.613358102291643,3.9963257256014892,16.310167700590597,2.875879628956904,2.657343237596008,4.168214500946986,3.134523830431069,6.963017177235028,3.8830879777589766,2.33503424733974,1.8319057943397787,17.926472525265815,1.4825392689107337,0.9378141253008627,2.5729638412469304,0.43131877481484787,4.571946763610347
C0041,5.164598968949862,8.804575749570834,5.079959030768692,3.0815306778048006,0.9318061147719929,4.537994735095965,5.2978951658160165,8.402424620005839,4.366756516478263,3.975483491736096,2.190859239294312,4.549095183882108,4.409201552484717,6.760994009831986,4.421457757165482,5.395591214765681,2.6616633988588987,10.898823681499483,3.0815306778048006,5.20762668222675,6.259813330736641,2.0884842826814047,4.299390898805998,4.377320998455878,4.361416692954977,5.190338687449917,5.171832235079867,11.519173587800147,11.721595242963186,5.3836192687529225,6.172562980618764,1.5231569441130006,6.503016450158879,5.083896079894555,2.482780563997438,0.0,2.1458203237137297,4.333145240502569,14.364109995047823,4.9403644147885455,4.389036033009083,4.785824184243004,2.3225786583484576,2.3210976977381126,6.062114919104007,5.2637851769555075,4.390942188557323,9.59798469604858,5.120247417638792,2.254474239267998,1.2077870833972946,12.829590764981376,4.445101616993038,2.484205559573783,4.731287194810275,2.396298119876409,10.82364042559842,5.449493025715495,3.5948430535501754,3.2058434638428324,12.42414704266887,4.420710777209193,2.3921714681049617,3.939827901378476,2.6486865882874584,9.607528539455421,9.39852286864042,11.721595242963186,3.2670743505091804,4.448394572002715,2.4352433970505203,7.213330560941387,4.398339367602544,6.2821687263102115,3.362254026632361,2.464096573425145,7.038320241077224,4.7165600622282655,0.9220736751437184,4.779090067765311,0.18389731236452153,6.104399352973999,15.05300719086872,5.124515055319028,5.140053086057233,6.273646127140321,5.2677507822682506,8.425531637166026,2.467922397994086,4.539106782630698,4.25477268377323,17.858313859437775,3.109007796895258,2.330854767295287,5.05371617314303,2.086513170257483,3.688062171654663
C0042,5.135320097663758,8.93597335400199,4.973133664185371,0.9359510492152417,2.431552389354929,4.715634990364149,6.864394927899673,6.2869029803694,2.266639833205751,4.5471470605506425,3.8626549890447732,4.977220954216556,4.689721709564716,6.500798760068483,4.690066772263552,7.111164693831787,0.5249743379154925,8.850678778559676,0.9359510492152417,6.017827552195501,6.079437487051415,3.8210909306393916,4.601149737034157,2.2765999691049665,4.689814982012098,6.376401736214651,5.087343980892518,9.401570163956897,9.637822440658535,6.326146942368437,7.921488458476592,3.282236909894266,6.281434689612585,5.937005588597908,3.568932704055784,2.1458203237137297,0.0,2.2115147029235454,12.33143430990677,5.833780847204737,4.7132234163354,4.8628473511523085,4.076272657465225,2.7529627368615395,5.908462587097985,6.116748427180525,4.6433783581742025,11.362083001594586,6.147805096247734,3.775542887238202,1.606026945504264,10.79706290244209,4.679975508255875,4.045032689512455,4.784220138532255,1.7273318220793052,8.769792385027033,6.466309180661028,3.905496046850114,1.1869873519240652,10.27839933664954,4.684337417137111,0.5721037415471023,1.8082901508372557,0.5143744066663967,11.560711949405146,11.442274019021273,9.637822440658535,3.135321159065881,4.708182015004493,0.5607159389779991,7.1533826726176395,4.761623917404455,8.09801942542742,1.737895093406701,3.7681020152731226,8.164446780780732,4.834536583794294,1.3962336293485675,5.365500119321381,2.257800933578586,5.945161760979295,13.001142971579482,5.284180125781247,5.934450482982721,6.092795195679496,6.697827335663703,10.29820456052756,0.3395381966309325,4.731661337497501,4.8463965408781196,15.775394702914472,3.2082779728954676,2.835041004120443,5.896140647786417,3.154317049488314,1.5809698136914245
C0044,5.562033583786757,9.1430785523028,5.351679700114043,1.3025758878003053,4.62433908000376,5.410431700582134,8.489088500123206,4.343399356924446,0.1817078631125344,5.606949011680025,5.745241180382914,5.848445375198199,5.480804059494459,6.503924310051224,5.470626340100994,8.848582484608484,1.7451114949863833,7.057720231391097,1.3025758878003053,7.084380467989598,6.2163551097992364,5.7399478426678,5.426775218483392,0.18067597218781228,5.522578995466325,7.722114840853119,5.4679624273316865,7.404787827954217,7.740312813114181,7.475771608771569,9.663678573579368,5.473844303175929,6.350609123955439,7.04721305682718,5.160800266149671,4.333145240502569,2.2115147029235454,0.0,10.528826930014466,6.987236895904504,5.5382299752455735,5.438375133196788,5.987336665194995,4.151338376221938,6.095105172723775,7.20982134409302,5.41817189410363,13.053623452491415,7.382438120146745,5.584758074400854,3.5230584831462055,9.011327158363011,5.432550444794166,5.848512182008858,5.351429227206819,2.8611366317242632,6.96391434666834,7.6666334031689845,4.88268935705821,1.1837803444082744,8.134461359756703,5.461542255372563,2.2187214407212226,0.41115815802183403,1.7616762566286501,13.446635384052255,13.433455806861947,7.740312813114181,3.9654092090695148,5.4777192671159485,2.157977414352366,7.298028786723233,5.6120738743798535,9.895343560974078,2.366833065949242,5.456097063761173,9.35482786858439,5.453260771211539,3.4917533597828867,6.3166633070131875,4.457644159670815,6.121213325465217,11.150725802234525,5.867469421829758,6.995946762656844,6.227533284345832,8.220380332659525,12.112681690892053,1.9316327503204547,5.437000475139605,5.874509289811812,13.566805490776527,4.208195821952894,4.251972666100169,7.001484334601705,4.816736175077367,0.6485200109200792
C0045,15.639118579883228,18.553985281468044,15.416009711217978,11.467573783508271,14.216521326144823,15.691969459968922,19.01657011633738,6.2027196868000605,10.60207833240115,16.054114855687033,16.17139770195023,16.199759952860607,15.812135720272469,15.997739560000575,15.796915734139258,19.357546995266283,11.812190721145633,3.484686029611622,11.467573783508271,17.482781353244953,15.920775506324206,16.141732102077288,15.779945699244582,10.591411720252744,15.873305726846166,18.21840068777912,15.518923602882593,3.471452793387304,2.8543851860636096,17.902969250138014,20.173518398585983,14.924852272225491,15.953578324318082,17.467894691311347,15.680567467007819,14.364109995047823,12.33143430990677,10.528826930014466,0.0,17.42864510206004,15.88389938457867,15.640542029212826,16.39606464737093,14.679573432579375,15.873333285508856,17.617437971538006,15.745014554929597,23.579294137262167,17.847277462156033,16.048469705183663,13.897498726372984,1.5350272683521056,15.74601095609141,16.317177349158985,15.556604588480738,13.389028542433369,3.5715664534974887,18.111995814631815,15.330586457866758,11.6626748362343,4.366098093297473,15.78662706668576,11.979566871615845,10.80338265147459,11.820740719072216,23.888749880120113,23.75775902007319,2.8543851860636096,14.416750616582759,15.797401027783167,11.940956509621838,16.851044091777286,15.96642761819447,20.38572930029077,11.061294992416963,15.960115886051053,19.76077230990546,15.683104417647273,13.726586927300271,16.68597055865235,14.422981834420426,15.883989154075612,0.7874769798244313,16.033668415020532,17.394772965193564,15.92770786982601,18.74679696429345,22.599514015383562,11.991904630388296,15.72269146027476,16.299110635438037,9.076324251105108,14.692575660226662,14.780002477734667,17.42127180077618,15.319956635633066,11.108797263741877
C0046,2.3252625581625708,4.335863840772702,2.495355873008176,6.392921889610994,5.82464885184802,1.8863052139112872,2.308065847516013,11.231308801534414,6.88457565272271,1.3810397939893466,3.0277312182580127,1.316998981890565,1.7000147083250647,3.4868883367832075,1.721449087369386,2.9677330494686642,6.225502050366423,13.995156966736305,6.392921889610994,0.3259993196254167,3.033036327891862,3.1788095356442865,1.699791661675721,6.894549642795204,1.615708112095786,0.9558697472823481,2.4540974668052202,14.138954559307116,14.592237972579921,0.4956874469161507,3.5831448326429203,6.037205748150952,3.253072572366181,0.1679497391017558,2.464656554105106,4.9403644147885455,5.833780847204737,6.987236895904504,17.42864510206004,0.0,1.6130832941454454,2.0721330565187897,3.0853421544888304,3.0809981205609804,2.879078005055843,0.3284732851515263,1.7677669103433147,6.473169866797769,0.45841661041135884,2.8143585547925767,4.379599039459421,15.93458193137626,1.7870145555351238,2.687198012194706,2.132028604772808,4.254967525985857,13.89551212636974,0.6833808976960852,2.106701622626161,5.982991521763016,14.447523987074494,1.7325918762876586,6.3860384452923045,6.795030013261735,6.226394015038612,7.404082620973376,7.855163293962124,14.592237972579921,3.0254270263397514,1.7312558293576283,6.387054316260863,3.3558954284727878,1.5241496107384314,3.972510287414225,7.566427339283384,2.500933800471154,2.372427772280648,1.9862917934777435,4.802182743306302,0.8573214955826576,5.062231283608363,2.9109048985470065,18.00529996835964,1.8764749026510688,0.3130785198342571,3.040986296618085,1.7922129875175363,5.932910097867342,6.113263072105137,1.8528278148915276,1.1304940136820043,18.58261310420543,2.7844850279229862,3.0011608863233175,0.16663446928466918,2.883308228125441,6.496507172501423
C0047,1.0078495539938122,4.418896750043547,1.078463061105542,5.114911137984529,5.320651837492145,0.3248941530183106,3.762332473442684,9.70031513301642,5.419414465678518,0.5984078336659584,3.0885810332281594,0.31588972484052663,0.09349537827316191,2.59474162892676,0.11911153559348052,4.3639503170303255,5.024714345168063,12.472355875098547,5.114911137984529,1.6067067450407522,2.069809951468643,3.2302778234770773,0.1141517816139578,5.428775470331026,0.0277433116999511,2.5353219509525373,1.0959407243174852,12.564999861902152,13.039237962664298,2.0464116937233805,5.067208029800799,5.748090546626296,2.3259603980924943,1.6138875780860584,2.108359583873614,4.389036033009083,4.7132234163354,5.5382299752455735,15.88389938457867,1.6130832941454454,0.0,0.6102982637901968,3.2646443695181113,2.127507215345795,1.8706192518231173,1.7462664132141978,0.15686228487205933,8.080783604506273,2.06767058319484,2.790679487825982,3.503866508343744,14.401236913521185,0.1915651162062125,2.817216440385835,0.6274008220061525,3.0092117830133525,12.370255441420516,2.2765991798911966,0.829244400014049,4.630620792228438,12.839836196093785,0.129627411739983,5.28455726209591,5.3919705010618015,5.02900390409937,8.946380024612507,9.316511593734782,13.039237962664298,1.623578044001005,0.1410034852553188,5.273287770961245,2.8688928556283484,0.08928449039943902,5.428370553048012,6.439864281466218,2.377334498571722,3.8776771255422955,0.5058682031057717,3.96771130563357,0.8033702130509361,4.548362608958241,1.912903506910909,16.446426534769163,0.767547245520468,1.5200719150091375,2.082368552191711,3.2996756390292394,7.484492260444831,4.945842165835533,0.296637584610654,0.5798703405306843,17.01483853479374,1.5051886010896602,2.0898527530144713,1.5674382459968286,2.3796267380648866,5.105451407304514
C0048,0.4149203401052423,4.104847079538102,0.47004230407723324,5.1590550119586025,5.715199282388601,0.3006139137078404,4.30955903139632,9.485895727910734,5.30508470070062,1.2049640973532298,3.6519481821346527,0.7920854796989275,0.5276367221062227,2.0435414382693597,0.5023670592560794,4.9288790855283375,5.120881638871306,12.260604955082531,5.1590550119586025,1.9869141897033409,1.5201550585287948,3.789341410068405,0.6204987108002002,5.313708788278385,0.6295435307649613,3.023693081394852,0.4877666386444479,12.28414272387122,12.788849759652322,2.4441973946787487,5.609979633281679,6.197762726652309,1.7750858393466886,2.0341657479578386,2.6372249603027274,4.785824184243004,4.8628473511523085,5.438375133196788,15.640542029212826,2.0721330565187897,0.6102982637901968,0.0,3.839770270692592,2.471673206945192,1.3181094586194808,2.1319644082242197,0.49600884655407856,8.532379565086456,2.529525455542813,3.349324712885999,3.8072298535844524,14.173836496916003,0.4381846330234038,3.395103148663004,0.08696237233927143,3.1355902901740507,12.155870283504665,2.689711744527263,1.2031512785724257,4.628899413389517,12.481228035852212,0.49499911743265756,5.433742611904814,5.335828102538553,5.127189106506701,9.466893263265634,9.872698995297055,12.788849759652322,1.7300978149160982,0.4743540888409348,5.415908318410884,2.4284688899505693,0.6783425561523234,5.981272013117435,6.558606509018202,2.9343788501615653,4.179706999807564,0.10446712470236322,4.273388490900022,1.2149130230147147,4.953423817067086,1.3611757166935288,16.18365025025311,0.4343661714467705,1.9083630507770164,1.5334511733810732,3.8268130851283524,7.998597153829715,5.0637119007307225,0.32046706420992327,1.1712058251646293,16.51053264604061,1.7330387920889336,2.455305482601785,1.9904168713302461,2.8598661144043414,5.063778748511921
